Protein	UniquePeptides	TotalPSMs	Cp1	Cp2	Lf1	Lf2	Mt1	Mt2	Cp1_noPF	Cp2_noPF	Lf1_noPF	Lf2_noPF	Mt1_noPF	Mt2_noPF
Chr02-anno1.g21511.t2	3	4	0	14071344.75	431999338.71	664748366.07	49477576	126474322.9	0	0	299549012	607165068	0	109493896.6
Chr02-anno1.g21525.t1	5	14	2718014580.188	1222478648.553	2639506234.523	5140573289	909787727.625	1899812696.83	2716363103.4	1205156723.753	2635589581	5140573289	733083776	1899812696.83
Chr02-anno1.g21528.t1	1	1	0	0	1106481.133	187672427.7	18001090	65756492.9	0	0	0	187672427.7	0	0
Chr02-anno1.g21533.t1	2	11	882966710.943	419131468.4	314338352.3	303363791.7	43563372.75	106792263.55	877701942.3	419131468.4	314338352.3	303363791.7	10624770	67857221.23
Chr02-anno1.g21555.t1	1	1	29533263.21	53684499.49	20594217.16	0	0	0	0	53684499.49	0	0	0	0
Chr02-anno1.g21609.t1	1	1	0	0	61433110.27	94985742.26	0	0	0	0	61433110.27	0	0	0
Chr02-anno1.g21613.t1	2	3	0	0	69126844.84	36711463.1	108217592	248656319.7	0	0	69126844.84	0	108217592	248656319.7
Chr02-anno1.g21724.t1	2	4	0	11359363.64	0	0	159331256	184125954.16	0	0	0	0	159331256	184125954.16
Chr02-anno1.g21749.t1	1	1	0	0	29481636.91	37598544.4	0	0	0	0	29481636.91	0	0	0
Chr02-anno1.g21863.t1	4	7	113996320.47	203025794.615	166563019.59	327142883.85	80132712	110554771.4	100951947.3	33602232.015	166563019.59	140277783.3	0	0
Chr02-anno1.g21915.t1	1	1	66208101.59	25646047.55	0	8856695.726	0	0	66208101.59	0	0	0	0	0
Chr02-anno1.g22082.t1	2	2	31199538.01	0	31129947.31	241975142.86	0	0	0	0	0	241975142.86	0	0
Chr02-anno1.g22205.t1	1	1	0	0	142924405	221680788.6	28464714	36188546.1	0	0	0	221680788.6	0	0
Chr02-anno1.g22381.t1	3	4	6722772.36	29810997.714	991152340.5	1920288393.1	75972056	70292914.76	0	0	991152340.5	1018278468	0	0
Chr02-anno1.g22390.t1	6	15	939309808.2	952024181.69	333566604.98	474540065.8	34328020	8583048.933	808802423.1	894331405.4	0	332042170.04	0	0
Chr02-anno1.g22455.t1	14	27	85794149.64	40163833.685	643935677.94	2297941132.96	5238704372	5516000183.83	0	0	295011691.7	752818991	3816735856	4229598605.93
Chr02-anno1.g22695.t1	1	1	0	0	0	0	380213888	361828635.3	0	0	0	0	0	361828635.3
Chr02-anno1.g23433.t1	14	20	0	60565350.076	3006050145.4	3508403496.6	561441999	427562938.16	0	0	1802030715.9	2286710886.1	31650680	99411214.85
Chr02-anno1.g23633.t1	2	3	0	0	61900830.82	181605775.11	0	9254247.001	0	0	44662176.83	181605775.11	0	0
Chr02-anno1.g23806.t1	2	3	0	0	0	0	185192248	284723486.38	0	0	0	0	185192248	94311833.48
Chr02-anno1.g23843.t1	8	26	5399683352.2	4457398959.17	1630731178.2	2681410919.2	1445984044	1452941918.55	5399683352.2	3326785514.17	1091639152.3	2681410919.2	0	0
Chr02-anno1.g23898.t1	8	10	60077838.01	64518537.05	639502904.41	732116349.83	64929808	110014344.56	0	0	518725835.76	446874266.5	0	0
Chr02-anno1.g24083.t1	3	3	35671613.88	368434806.07	0	0	0	23262513.4	0	368434806.07	0	0	0	0
Chr02-anno1.g24096.t1	8	16	837767100.26	864425021	710553836.71	694682962.01	152314075.5	84854401.587	213445603.9	762500078.1	484106746	526943252.8	0	0
Chr02-anno1.g24229.t1	3	3	0	0	209115110.64	472134877.02	47114016	6389186.247	0	0	174119943.99	220280856.3	0	0
Chr02-anno1.g24543.t1	2	2	0	0	162754702.6	6547242957.89	0	0	0	0	0	6547242957.89	0	0
Chr02-anno1.g24545.t1	1	3	0	0	36767530.61	17156059067	0	0	0	0	36767530.61	17156059067	0	0
Chr02-anno1.g24566.t1	1	1	0	0	0	50847732.16	0	0	0	0	0	50847732.16	0	0
Chr02-anno1.g24669.t1	1	5	25918798.35	0	247697311	462867774.6	5410712576	1142109477	0	0	247697311	462867774.6	5410712576	1142109477
Chr02-anno1.g24716.t1	1	1	35855003.14	0	15206221.76	0	46829984	37203315.2	0	0	0	0	46829984	0
Chr02-anno1.g24736.t1	2	4	423596805.6	542447368.9	0	0	48435118	62739055.29	423596805.6	542447368.9	0	0	0	0
Chr02-anno1.g24759.t2	5	26	290276451.2	22861169.02	377150283	403883873.73	8666520020	13109277404.99	0	0	133986360.4	271554150.4	8666520020	13109277404.99
Chr02-anno1.g24855.t1	1	1	179229319.4	0	59040500.52	41862844.52	103536880	0	179229319.4	0	0	0	0	0
Chr02-anno1.g24910.t1	12	20	287800017.174	117071117.52	3285604419.22	4463069866.87	139501403	27491175.786	0	0	3029280024.5	3063118201.47	20340222	0
Chr02-anno1.g24923.t1	2	2	0	0	52488753.48	310385024	0	17375774.45	0	0	29783199.72	190073194.4	0	0
Chr02-anno1.g24933.t1	7	12	32858692.2	78223251.38	1914247201.5	4401474990.4	182413231	89868354.61	0	0	1759351650.8	2778449058.9	0	0
Chr02-anno1.g24952.t1	3	3	40057953.37	554513936.44	262982027.45	224097578.45	0	4674979.63	0	139818070	124326382.2	86173273.25	0	0
Chr02-anno1.g25143.t1	3	7	0	0	457467758.34	3251314955.7	33215442	59961228.7	0	0	366760028.6	3251314955.7	0	0
Chr02-anno1.g25178.t1	10	26	1466951712.25	2450449100.21	1216235223.02	453966534.83	650682940	384806823.2	1413069405.69	2397115165.6	515942001.2	343786100.41	168871376	188860130.1
Chr02-anno1.g25223.t1	4	5	0	0	0	0	277156516	164541887.4	0	0	0	0	277156516	113335725.3
Chr02-anno1.g25285.t1	7	22	2273757005.36	2825373276.4	1651883690.06	1561583793.97	334915026	30799995.37	1418629095.13	2056880452.3	634281131.39	1485533289.8	17851804	0
Chr02-anno1.g25295.t1	2	2	0	0	180318816.45	106065704.1	0	0	0	0	180318816.45	0	0	0
Chr02-anno1.g25381.t1	19	39	95722120.88	184547767.89	579329192.22	349900969.05	4202644680	3454544771.3	11716455.82	79688671.28	62628939.41	51770305.67	3161819564	3255834178.96
Chr02-anno1.g25466.t1	15	37	2093471345.8	1624411587.131	3500008227.36	4244515803.541	3766814589.5	5046216751.71	572649668.53	1068275543.76	2170215336.5	2205504977.42	2992561153.5	2664252675.15
Chr02-anno1.g25475.t1	1	1	0	0	91624154.01	0	0	7459078.344	0	0	91624154.01	0	0	0
Chr02-anno1.g25531.t1	21	79	11435057971.5	8128842565.57	5296225475.5394	4639768696.383	952088742	767706839.229	10889193751.2	7420702758.75	4458458369.22	3986634252.7	0	0
Chr02-anno1.g25591.t1	3	6	240975277.3	431073884.32	145066708.51	67537226.45	38515965	0	240975277.3	431073884.32	72346402.77	0	0	0
Chr02-anno1.g25612.t1	1	4	1108973042	2949042714	1073880894	610763495.8	0	364817750.3	0	2949042714	1073880894	0	0	0
Chr02-anno1.g25700.t1	43	103	9013268841.73	8820773497.2	4107039287.02	5258155660.13	665345309	695928552.72	7226789500.51	6893430455.7	2355395349.75	3093937064.42	0	0
Chr02-anno1.g25726.t1	8	15	366040668.681	442845346.38	2728248191.97	3214989894.42	327237768	133176025.8	159118990.31	310301066.43	2170941869.69	1007075403.6	76087184	0
Chr02-anno1.g25732.t1	7	22	4217463725.5	7690553811.1	4721515701.73	1902213921.9	387930512	348645600.32	3877740378.9	6551476341.4	4721515701.73	1902213921.9	163717792	14270225.41
Chr02-anno1.g25759.t1	1	1	68320286.89	53654969.82	0	46684544.64	0	177754799.4	0	0	0	0	0	177754799.4
Chr02-anno1.g25803.t1	5	8	207910896.9	427226130.836	682095802.43	1002901700.57	141961650	73631978.668	0	0	642574959.97	969332199.79	111813204	0
Chr02-anno1.g25810.t1	5	7	250730704.97	436800321.91	390415224.64	362285174.86	13403069	25850576.613	60827554.58	308498861.38	155907336.33	0	0	0
Chr02-anno1.g25814.t1	5	6	0	0	8566558.151	24783266.132	599414898	540474047.87	0	0	0	0	317802034	354008006.76
Chr02-anno1.g25852.t1	26	111	12700444400.086	28218235195.12	16889649415.33	11451277496.38	845913888	1097214769.83	11717099165.93	24407473583.42	14435366418.41	8928578578.58	372812474	307196450.6
Chr02-anno1.g25923.t1	1	1	22504365.55	42339758.18	0	0	0	0	0	42339758.18	0	0	0	0
Chr02-anno1.g26053.t1	29	74	267032008.118	354734644.77	1231109590.162	572476440.60103	14383246403.5	11514427886.67	102111529.94	0	282113009.6	0	13033351427.5	10224133160.15
Chr02-anno1.g26061.t1	1	1	22981881.26	14908782.88	0	0	14540992	14456764.99	0	14908782.88	0	0	0	0
Chr02-anno1.g26075.t1	7	53	20701299809.5	18205710786.7	27459403829.2	32931009199.13	816977563.75	835053084.55	20701299809.5	18205710786.7	27459403829.2	32896929296.82	510829288	792761386
Chr02-anno1.g26093.t1	7	7	1230158575.845	11611568.026	23708198.417	68113081.83	1031792838	1096956283.96	0	0	0	0	736232658	287102597.37
Chr02-anno1.g26113.t1	4	8	0	51738666.8	348111524.37	1193410314.8	0	73763826.2	0	0	348111524.37	1193410314.8	0	0
Chr02-anno1.g26295.t1	1	1	12390068.03	36680677.6	0	18752138.77	0	0	0	36680677.6	0	0	0	0
Chr02-anno1.g26363.t1	5	7	6488045.698	0	441706118.49	993277996.1	104259699.5	286324636.17	0	0	182981102.2	993277996.1	20531507.5	0
Chr02-anno1.g26405.t1	1	1	123362214.8	66608758.7	50405445.9	75951372.93	0	31660676.2	123362214.8	0	0	0	0	0
Chr02-anno1.g26481.t1	3	20	74983599.51	35268540.41	262550229.74	191363817.29	14126151078	18104699294.4	0	0	210576953.1	114996503.5	14080098566	18104699294.4
Chr02-anno1.g26553.t1	2	2	12373727.26	27029529.216	59235871.89	91908021.98	0	0	0	0	37719458.62	91908021.98	0	0
Chr02-anno1.g26596.t1	3	5	3683158071.5	3332412700.6	952012218.8	1434652365.5	0	0	2824356546.1	1745643679	513917736.8	765338001.1	0	0
Chr02-anno1.g26603.t1	2	3	0	0	214951189.05	122835561.26	17413042	0	0	0	214951189.05	70419814.23	0	0
Chr02-anno1.g26604.t1	1	2	0	0	21611665.93	73161168.28	0	0	0	0	21611665.93	73161168.28	0	0
Chr02-anno1.g26605.t1	1	2	0	0	0	38848682.86	26255694	27490027.14	0	0	0	38848682.86	0	0
Chr02-anno1.g26666.t1	1	1	0	0	0	49697882.16	0	0	0	0	0	49697882.16	0	0
Chr02-anno1.g26684.t1	11	19	1490716771.32	779395723.02	163948614.66	371761147.25	0	0	1296913136.87	656488734.24	0	85022906.37	0	0
Chr02-anno1.g26688.t1	3	5	283985350.02	80802820.47	1029727868	1586485413.7	147563408	106326457.4	0	33210556.94	1029727868	1586485413.7	0	0
Chr02-anno1.g26815.t1	4	8	317605208.506	447886629.78	142995696.02	890820132.66	17090274	41983527.11	151640682.28	263363092.2	0	890820132.66	0	0
Chr02-anno1.g26822.t1	2	2	20041107.33	266247049.222	0	0	12365706	87836850.53	0	0	0	0	0	87836850.53
Chr02-anno1.g26838.t1	7	10	50027438.25	69641965.34	881133663.47	626326904.87	155967421	110682756.43	0	0	699135861.14	296414658	84185136	0
Chr02-anno1.g26907.t1	2	5	243692581.68	240906583.73	32250058.88	38187726.58	50619482	276097234.9	58798385.58	240906583.73	0	0	0	276097234.9
Chr02-anno1.g26910.t1	5	7	9968026.898	100786448.664	651258719.78	695512474.67	15133956	230640595.47	0	0	450702754.1	515799743.77	0	0
Chr02-anno1.g26947.t1	3	3	19842667.8	0	83033276.64	264760794.78	8807162	132783655.2	0	0	0	264760794.78	0	0
Chr02-anno1.g26962.t1	4	6	138242924.3	171580257.6	35198724.77	49703814.76	813248728	1923711000.37	0	0	0	0	111230760	1923711000.37
Chr02-anno1.g27070.t1	9	32	7128096660.332	11058664028.03	4227818488.6	3702456447.95	593373528	496422626.5	5727124470.75	9067682758.03	1895284090.9	1181924598.9	414357480	446985190.7
Chr02-anno1.g27073.t1	29	68	8863944760.36	7701419671.45	6071983776.17	4592799059.19	1924034292.5	1495757720.165	7536863598.26	5754770371.9	5398052260.5	2379156741.4	0	0
Chr02-anno1.g27074.t1	1	1	32978098.59	20721159.33	144304391.1	89053173.27	0	0	0	0	144304391.1	0	0	0
Chr02-anno1.g27084.t1	8	16	842854545.93	989684541.04	825374396.471	1176984993.44	32507237	37279327.67	672230712.4	553181088.2	360215746.86	830351719.91	0	0
Chr02-anno1.g27174.t1	1	2	0	0	0	0	40810860	37088420.27	0	0	0	0	40810860	37088420.27
Chr02-anno1.g27252.t1	2	2	0	0	96122763.3	0	0	0	0	0	96122763.3	0	0	0
Chr02-anno1.g27316.t1	2	3	13181824.5	0	59833365.86	0	40222352	9711443.255	0	0	39561393.4	0	22323192	0
Chr02-anno1.g27320.t1	5	9	0	0	0	0	1137404501.5	1150987893.795	0	0	0	0	733017376	1144837405.41
Chr02-anno1.g27362.t1	6	9	21917437.92	0	35664538.5364	42911044.94	978547283	1142429085.34	0	0	0	0	978547283	998597910.08
Chr02-anno1.g27366.t1	2	5	213030053.9	414424563.8	1000073385	1161041051	90559272	100531146.471	213030053.9	414424563.8	0	1161041051	90559272	93771098.82
Chr02-anno1.g27390.t1	1	2	14554262518	7850915543	1441113117	2777922465	4074515456	3258513128	14554262518	7850915543	0	0	0	0
Chr02-anno1.g27403.t1	1	1	29514400.03	22577088.93	22330456.73	0	0	0	29514400.03	0	0	0	0	0
Chr02-anno1.g27471.t1	1	1	0	52465535.08	33715037.79	20324271.42	16204016	103337802	0	52465535.08	0	0	0	0
Chr02-anno1.g27479.t1	1	3	166740369.3	143834334.6	0	0	0	0	166740369.3	143834334.6	0	0	0	0
Chr02-anno1.g27498.t1	7	40	950980526.54	716206341.5	54428302899.42	95833410226.5	2892163496	6353609440.68	633332896.48	386128642.47	54428302899.42	95774271844.1	2682199396	4050629127.68
Chr02-anno1.g27506.t1	1	1	0	0	10557805.38	80391195.82	0	0	0	0	0	80391195.82	0	0
Chr02-anno1.g27507.t1	6	9	18110381.95	20157779.22	681349247.87	1349202157.03	65329201	0	0	0	525854333.33	792776880	0	0
Chr02-anno1.g27509.t1	3	5	0	13175542.58	423318956.8	778588690.74	11524164.25	0	0	0	320407342.7	778588690.74	0	0
Chr02-anno1.g27528.t1	1	1	0	0	437078386.4	0	0	0	0	0	437078386.4	0	0	0
Chr02-anno2.g11357.t1	2	3	64268500.18	110055070.38	24875045.1	30493489.06	2241365.5	3118566.035	48133132.26	110055070.38	0	0	0	0
Chr02-anno2.g11595.t1	4	8	0	0	452515555.74	740563071.08	27743390	14692089.26	0	0	452515555.74	740563071.08	0	0
Chr02-anno2.g12081.t1	7	14	90837454.87	39044535.5	101908846.207	156307780.11	1080605484	2670973304.81	0	0	0	0	863302848	2604338907.11
Chr02-anno2.g12136.t1	4	11	592912781.02	629686865.53	783120898.76	933759384.8	87483096	35199156.38	385336204.5	629686865.53	562351381.56	174257922.7	50343496	0
Chr02-anno2.g12263.t1	9	23	5975999486.9648	7569368539.834	3933046582.524	4287003794.5	404542829.5	329886735.838	5590811902.1	4054386090.4	3555841345.4	2664484018.1	23340648	0
Chr02-anno2.g12405.t1	4	5	530594155.05	29335689.68	716305284.6	1292077615.9	0	14824872.02	0	0	517315648.4	516938021.5	0	0
Chr02-anno2.g12729.t1	1	3	53098729.63	81187310.62	68855278.59	49670860.99	0	6236219.93	53098729.63	81187310.62	68855278.59	0	0	0
Chr02-anno2.g13121.t1	6	11	1584754189.818	1230517367.64	585608761.021	788201678.45	76504776	33736021.042	1405087636.48	806749006.53	0	713739941.75	0	0
Chr02-anno2.g13157.t1	1	2	0	0	132991411.4	188958015.4	0	0	0	0	132991411.4	188958015.4	0	0
Chr02-anno2.g13262.t1	3	4	142131468.09	332293550.92	237225375.09	141534029.57	11442757	10187665.199	20303339.36	332293550.92	0	0	0	0
Chr02-anno2.g13384.t1	8	12	0	182885274.1	649663614.72	1159623389.94	1488072192	2450533755.3	0	0	501952930.06	1159623389.94	0	0
Chr02-anno2.g13517.t1	11	19	7057624.877	7832541.642	2335881376.89	2489817544.06	181062902	90083448.637	0	0	2005168873.49	1602314686.76	47534373	0
Chr02-anno2.g13559.t1	2	2	0	72659016.55	138367412.55	0	20037678	0	0	0	138367412.55	0	0	0
Chr02-anno2.g13798.t1	10	24	982944549.53	1454709966.95	1789266484.3	2534717338.81	133429085.25	106891734.67	875771418.29	891901265.32	940007935.4	1482596553.5	0	0
Chr02-anno2.g13842.t1	9	19	765551520.49	1075411207.33	1231449859.266	1865000051.8	160152440	126486013.483	381781700.98	1031658493.28	446385160.7	357892623.2	28122542	0
Chr02-anno2.g14015.t1	9	14	565014019.15	343332418.73	612266759.92	817601527.87	56268262.5	126142810.27	485924715.9	274805764.61	192037872.72	363864905.6	0	0
Chr02-anno2.g14623.t1	1	1	0	0	0	64111228.81	0	0	0	0	0	64111228.81	0	0
Chr02-anno2.g14639.t1	14	48	916742386.04	1459616891.62	1205760310.06	1219598007.19	7688806811	7688431900	728865415.45	1199737864.32	911932494.23	639455043.1	4934033398	6699776577.4
Chr02-anno2.g14667.t1	32	126	173624377.46	355204685.597	4656679842.404	1894552189.028	80401172917	94791185532.37	0	29969087.51	3989004733.38	578496355.3	79617124473	92516598467.07
Chr02-anno2.g14669.t1	1	1	0	0	0	49510296.07	0	0	0	0	0	49510296.07	0	0
Chr02-anno2.g14700.t1	3	3	32341364.3	10838101.28	94573387.01	4899702700.9	0	26141559.98	0	0	0	4899702700.9	0	0
Chr02-anno2.g14701.t1	1	2	0	0	397521054	596473275	6198262272	11544974150	0	0	397521054	0	0	11544974150
Chr02-anno2.g15295.t1	2	3	95004450.66	186349050	58243041.65	52141578.31	0	16887750.07	95004450.66	186349050	0	0	0	0
Chr02-anno2.g15982.t1	1	1	0	0	39367381.5	42710680.5	0	0	0	0	0	42710680.5	0	0
Chr02-anno2.g16081.t1	2	2	0	0	0	436510592.7	57013704	51595847.58	0	0	0	436510592.7	0	0
Chr02-anno2.g16177.t1	7	26	17927097.03	15091840.82	400328744.63	564917471.9	10116826814	12151157154.7	0	0	328951966.6	393036275.4	10116826814	12151157154.7
Chr02-anno2.g7879.t1	12	32	194771231.24	88008239.67	11968719888.328	16456022841.24	1902156384	1266290604.924	56933404	0	11674534292.6	12169145677.8	1484902182	885895418.21
Chr02-anno2.g7980.t1	2	9	512372779.7	525414966.1	424103558.22	836311066.04	26509562	0	512372779.7	525414966.1	424103558.22	0	0	0
Chr02-anno2.g8375.t1	5	7	54047782.66	83924551.09	3505372834.19	5366747880.26	28725622	35130074.24	0	0	1448158726.79	2850806765.3	0	16298115.81
Chr02-anno2.g8399.t1	1	1	20074299.56	0	45925519.47	31726541.88	0	32119463.83	0	0	45925519.47	0	0	0
Chr02-anno2.g8493.t1	1	1	64684095.97	0	151909254.4	193408933.9	0	0	0	0	0	193408933.9	0	0
Chr02-anno2.g8656.t1	12	28	39969617.68	237401958.247	560519901.247	417884175.54	8219101902	6542772397.63	0	0	225944587.9	121058554.44	7096563022	6521969130.3
Chr02-anno2.g9797.t1	2	3	102066399.6	16960736.27	26264607.32	177605168.39	68195280	49324237.93	0	0	0	177605168.39	0	0
Chr02-anno2.g9805.t1	15	97	83434480132.567	93661811700.872	34830548984.43	41746916943.718	1265161037.88	2075566273.5	83422997515.167	93645666703.55	34781193332.6	41652609476.7	889250610	898553938.01
Chr02-anno2.g9847.t1	4	6	66142460.29	188744467.05	276487902.59	194779178.77	264314808.5	355072591.7	0	188744467.05	191031342.28	0	0	0
Chr02-long_reads1.PB.1006.2	2	2	0	0	0	98367248.3	62558068	0	0	0	0	0	62558068	0
Chr02-long_reads1.PB.1059.1	36	84	4436410814.486	4802741467.76	4844307203.37	3611233453.77	543539526	528568856.309	3204819550.56	4066235666.58	3014207120.38	715431191.5	0	0
Chr02-long_reads1.PB.592.2	1	1	80040724.93	0	42312011.51	53571788.07	0	0	0	0	42312011.51	0	0	0
Chr02-long_reads1.PB.648.1	1	2	24405230.18	24645185.32	66074052.72	104764564.2	31934522	99605832.38	24405230.18	0	66074052.72	0	0	0
Chr02-long_reads1.PB.666.1	1	1	0	0	55640068.55	178037556	0	0	0	0	0	178037556	0	0
Chr02-long_reads1.PB.686.1	19	25	70622908.82	206488696.399	431666796.32	637318347.31	2174969560	2138347108.591	0	0	240898085.3	266820333.7	1337454396	1374469782.911
Chr02-long_reads1.PB.703.3	3	4	7660776.576	0	76797073.03	154171131.75	511838912	455803668	0	0	76797073.03	25662467.93	0	0
Chr02-long_reads1.PB.784.2	70	335	71605319691.1	72400698778.391	119624462111.59	3385614211.463	9756090538	13218802678.935	67471206776.5	69043101438.87	110932240356.24	75645307.17	6221958623.5	9773002655.99
Chr02-long_reads1.PB.810.1	1	5	2174236904	850030856.4	9676974946	13829314251	691967424	682893607.9	2174236904	850030856.4	9676974946	13829314251	691967424	0
Chr02-long_reads1.PB.813.2	1	2	206432712	184082780.8	49696382.48	0	119551680	44060652.63	0	0	0	0	0	44060652.63
Chr02-long_reads1.PB.815.1	11	15	318184236.639	404246624.11	491521130.83	786430961.76	302249024	411645460.352	87656180.46	282139773.09	185458928.48	131045598.81	0	0
Chr02-long_reads1.PB.851.1	9	12	247620618.21	213939889.66	331017081.28	632379630.62	653187516	1011818551.146	0	0	227844047.29	521296510.92	0	0
Chr02-long_reads1.PB.859.3	2	3	0	0	162059372.54	251779274.6	57571818	0	0	0	87819958	251779274.6	0	0
Chr02-long_reads1.PB.862.1	12	20	0	0	2315463306.969	2596480783.62	84301116.75	29773971.225	0	0	2108679697.699	1961113248.72	0	21459666.44
Chr02-long_reads1.PB.889.1	2	3	103435157.9	148793272.38	93550665.76	20033406.15	20919338	40215261.5	103435157.9	57469553.56	0	0	0	0
Chr02-long_reads1.PB.897.1	1	1	0	0	0	0	33959032	7576654.293	0	0	0	0	33959032	0
Chr02-long_reads1.PB.901.1	1	1	0	0	25902103.1	74239413.61	26824464	35338348.23	0	0	0	74239413.61	0	0
Chr02-long_reads1.PB.936.1	1	1	0	0	80114213.47	57082513.32	21213932	0	0	0	80114213.47	0	0	0
Chr03-anno1.g51625.t1	1	1	0	0	0	34340181.4	0	0	0	0	0	34340181.4	0	0
Chr03-anno1.g51636.t1	5	13	109200437.7	129677338.8	1935541009.94	2015605712.2	116734144	50087709.51	0	129677338.8	1222840906.34	2015605712.2	0	0
Chr03-anno1.g51663.t1	1	1	0	0	32301391.06	103980278.3	0	0	0	0	32301391.06	0	0	0
Chr03-anno1.g51676.t1	16	26	218833902.0856	267053325.2391	1165156138.194	1613312719.38	798772824	433184755.984	0	0	692330863.69	813816524.82	743314134	167666999.8
Chr03-anno1.g51739.t1	3	4	67311744.82	23500354.96	128125234.89	472999267.48	33861246.5	21879611.11	0	0	60865932.63	472999267.48	0	0
Chr03-anno1.g51741.t1	10	36	2593087667.99	4117011991.549	1485754026.04	1064554573.4338	3022859563.5	2427125793.1619	2463108237.71	4079405140	524896302.7	433394411	716425683.5	2109269018.7
Chr03-anno1.g51825.t1	3	4	59371013.43	34312014.77	71188807.338	71174570.74	525056320	511200598.5	0	0	0	0	329674656	511200598.5
Chr03-anno1.g51837.t1	1	2	14338472.26	19844697.39	0	0	0	0	14338472.26	19844697.39	0	0	0	0
Chr03-anno1.g51925.t1	1	6	97111613.1	72641128.12	293730901.2	1627333514	17183610	0	97111613.1	72641128.12	293730901.2	1627333514	0	0
Chr03-anno1.g51926.t1	1	5	22407585.83	9843132.361	166657145.9	692052179.4	0	0	22407585.83	9843132.361	166657145.9	692052179.4	0	0
Chr03-anno1.g51933.t1	2	3	27345094.36	0	30248374.61	2754528090.2	66221580	133501737.2	27345094.36	0	0	2754528090.2	0	0
Chr03-anno1.g51944.t1	25	71	45584182.49	79193088.14	514458315.03	2475669187.31	17941976056	18064119958.69	0	0	165901690.41	914526190.12	17103335096	17792745699.69
Chr03-anno1.g51971.t1	14	32	1588213321.49	1856526058.509	1656868734.29	896383143.32	13663108467	4332125262.994	1160189488.32	1812977894.519	901667648.23	138202361.9	0	0
Chr03-anno1.g52015.t1	5	13	212838229.71	355247011.169	1254493652.28	4259629077.3	0	123978333.579	0	0	904160263.18	4259629077.3	0	0
Chr03-anno1.g52106.t1	9	14	1439242282.87	150554352.44	1356790414.41	2469617984.8	304307040	266066531.83	0	0	637656374.55	2235911700.1	98023672	22545258.35
Chr03-anno1.g52127.t1	24	115	42730141274	39452212566.1	23271953431.24	20060062986.01	849483753	1159052446.701	42730141274	33003178897.1	19194640317.61	16448479391.7	0	283685373
Chr03-anno1.g52179.t2	10	65	168644592.01	499555207.71	3333619268.9	6241570470.34	76161949793	93848033643	159537622.94	79812786.56	1976881194.5	5372549403.8	76161949793	93848033643
Chr03-anno1.g52180.t1	2	3	0	0	0	0	266043136	228137213.7	0	0	0	0	266043136	106507564.1
