Checked,Protein_FDR_Confidence,Master,Accession,Description,q-value,Sum_PEP_Score,Coverage_percent,Peptides,PSMs,UniquePeptides,Aas,MW,calc_pI,Score_Sequest_HT,Num_Peptides,RazorPeptides,Abundance_cp1,Abundance_cp2,Abundance_mt1,Abundance_mt2,Abundance_lf1,Abundance_lf2,Found_cp1,Found_cp2,Found_mt1,Found_mt2,Found_lf1,Found_lf2,ProteinGroups,Modifications
FALSE,High,Master Protein,Chr10-long_reads1.PB.5278.1,Chr10-long_reads1.PB.5278.1,0,466.897,48,47,134,47,999,108.7,4.89,403.2,47,0,571516646.1,318536950.4,85002277.63,354857297.2,709952155.7,522571299.1,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_43901-RA,Sconica_v3_43901-RA,0,458.957,65,29,249,29,365,40.8,8.38,797.09,29,0,4237987069,4634586683,642264695.4,980406646.7,8877513642,6400063351,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Chr05-anno1.g8378.t1,Chr05-anno1.g8378.t1,0,458.47,85,37,115,36,354,38.2,9.42,388.79,37,1,345878813.4,284312773.3,952040609.3,2039706982,206312465.4,168076438.3,Peak Found,High,High,High,High,High,1,
FALSE,High,Master Protein,Chr02-anno1.g21303.t1,Chr02-anno1.g21303.t1,0,457.435,75,38,176,38,505,53.8,8.62,599.69,38,0,2001599097,1755106490,155793552.6,582294515.6,2072565094,1553386351,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_24604-RA,Sconica_v3_24604-RA,0,454.815,91,22,148,7,272,29.4,6.52,536.07,22,0,,636505.3125,288342124.3,410955728.8,,2668743,Not Found,Peak Found,High,High,Not Found,Peak Found,1,
FALSE,High,Master Protein,Sconica_v3_30849-RA,Sconica_v3_30849-RA,0,453.297,46,46,88,46,1000,110.7,5.81,298.01,46,0,9731794.984,5596223.332,655455724.7,1206708913,262750524.5,403639526.4,High,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_30717-RA,Sconica_v3_30717-RA,0,451.34,90,28,131,14,294,32.1,9.61,483.57,28,15,6577346.3,8894585.757,4534945184,8665167986,307528676,797771749.2,High,High,High,High,High,High,1,Acetyl [N-Term]
FALSE,High,Master Protein,Chr05-long_reads1.PB.2464.4,Chr05-long_reads1.PB.2464.4,0,445.562,57,44,139,21,765,84.5,6.47,432.71,44,0,24678805.71,31548314.21,214575385.7,333946699.1,1359918198,1704331259,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_03582-RA,Sconica_v3_03582-RA,0,445.216,53,29,123,29,533,57.1,7.25,465.72,29,0,63183342.47,67428486.23,1161555307,3210261408,319701325.1,389969273.9,High,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,Chr04-long_reads1.PB.2017.1,Chr04-long_reads1.PB.2017.1,0,444.174,44,41,125,11,953,104.9,6.25,422.02,41,0,3631771.313,3076137.172,43217606.06,83170529.31,165023348.6,272406077,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_47246-RA,Sconica_v3_47246-RA,0,443.395,49,40,88,39,715,77.2,5.66,312.56,40,0,113706981.8,97980026.28,746690941.2,1772930065,201366832.9,200652476.1,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,FUN_034386-T1,FUN_034386-T1,0,440.402,78,31,125,31,354,38.8,6.8,461.08,31,0,31128139.97,40024326.07,2870025930,5421562706,176754546.1,267791446.1,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_42243-RA,Sconica_v3_42243-RA,0,439.866,34,29,82,29,996,110.1,6.49,321.13,29,0,37033076.59,9547065.379,527975957.1,1193045640,41218212.5,214699967.3,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_24723-RA,Sconica_v3_24723-RA,0,439.591,55,27,97,22,518,57.2,7.34,402.42,27,5,30670752.74,30352472.12,1107478809,3116287277,178224520.2,330824213.3,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_23805-RA,Sconica_v3_23805-RA,0,438.505,29,48,155,48,1607,177.7,6.68,468.24,48,0,412498511.2,258795056.3,547400618.1,891225058.1,524606780.2,8403876649,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_12037-RA,Sconica_v3_12037-RA,0,437.299,51,24,206,22,276,29.5,8.75,737.64,24,2,29252812.66,28748801.36,3089903312,7307855019,409206415.1,993382466.8,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_08651-RA,Sconica_v3_08651-RA,0,436.27,62,24,187,24,402,44.6,6.38,669.76,24,0,2613230190,2194978734,313084022.9,757672935.9,4538286382,4734099058,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Chr05-long_reads1.PB.2374.1,Chr05-long_reads1.PB.2374.1,0,435.788,48,52,94,42,982,109.1,6.42,297.1,52,7,137135173.6,13610453.38,186978477.8,484873442,327420678,428721486,High,High,High,High,Peak Found,Peak Found,1,
FALSE,High,Master Protein,Sconica_v3_53534-RA,Sconica_v3_53534-RA,0,435.071,64,23,602,9,177,19.9,8.88,1429.62,23,17,12416486564,13907008196,4325898181,8439082793,36601445507,18602092222,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_17436-RA,Sconica_v3_17436-RA,0,434.667,70,22,137,6,338,35.2,8.59,584,22,0,4174073.242,8095857.5,85534976.88,195335982,8123710.477,10949465,Peak Found,Peak Found,High,High,High,Peak Found,1,
FALSE,High,Master Protein,Sconica_v3_02727-RA,Sconica_v3_02727-RA,0,433.111,81,31,134,23,357,38.5,8.07,459.38,31,9,90172575.95,98129127.66,255526351.3,683610478.3,2543594047,2384195733,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_58193-RA,Sconica_v3_58193-RA,0,429.663,43,48,112,27,932,102.5,8.21,340.84,48,0,13077890.42,21296665.31,154256194.6,715522909,72908759.13,85652665.66,Peak Found,Peak Found,High,High,Peak Found,Peak Found,1,
FALSE,High,Master Protein,Sconica_v3_43087-RA,Sconica_v3_43087-RA,0,427.535,87,25,111,11,281,30.9,7.62,392.59,25,15,36177418.36,57185590.56,2255249472,4480145667,224037631,266838736.6,Peak Found,High,High,High,High,Peak Found,1,
FALSE,High,Master Protein,Sconica_v3_17618-RA,Sconica_v3_17618-RA,0,425.78,65,37,173,35,588,61.9,5.3,602.67,37,0,1228454015,637139125.7,336905190,477272634.6,2068823013,745979281.2,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_11109-RA,Sconica_v3_11109-RA,0,421.515,80,21,81,21,204,22.7,5.06,323.09,21,0,38257947,47297151.97,843810971.9,2462923025,95770159.17,129808828.4,Peak Found,Peak Found,High,High,High,High,1,Acetyl [N-Term]
FALSE,High,Master Protein,Chr05-anno1.g13029.t1,Chr05-anno1.g13029.t1,0,418.308,54,28,126,28,768,82.8,8.31,422.19,28,0,11517963.56,17946946.25,430398202.4,981953781.5,829894233.2,12052771566,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Chr03-anno1.g55888.t1,Chr03-anno1.g55888.t1,0,415.54,80,20,148,9,369,39.7,5.96,552.71,20,0,9332068.637,2860680.984,1112868649,2763916510,52308620.72,82531717.63,High,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_34200-RA,Sconica_v3_34200-RA,0,414.978,68,32,122,13,485,53.2,5.86,397.52,32,24,119805425.2,38608564.09,237662375,808686005.6,2303523132,1650492520,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,FUN_011156-T1,FUN_011156-T1,0,414.713,68,23,113,9,318,35.3,7.46,398.5,23,0,92233445.88,76971797.45,685962613.7,949396975.4,35590419.8,56943441.5,High,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,FUN_002789-T1,FUN_002789-T1,0,414.548,54,44,96,33,952,107.8,6.4,301.46,44,1,774019912.7,915907163.9,119947529.1,268746550.4,1152411467,90063124.69,High,High,High,High,High,Peak Found,1,
FALSE,High,Master Protein,Sconica_v3_08867-RA,Sconica_v3_08867-RA,0,413.959,75,13,342,13,162,17.3,4.92,1829.99,13,0,64944495.38,100667358,13378493727,22397641895,1464693208,1347940766,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_02721-RA,Sconica_v3_02721-RA,0,413.725,67,29,106,8,444,48.2,5.58,376.74,29,24,66531123.28,55748709.53,141876751.2,281285373.7,1553669331,2716951720,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_09494-RA,Sconica_v3_09494-RA,0,410.456,55,36,80,33,600,66.9,5,246.07,36,3,45501364.88,76999987.52,25038675.77,73199673.47,630269744,2481496427,Peak Found,Peak Found,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,Sconica_v3_53223-RA,Sconica_v3_53223-RA,0,409.357,62,39,87,36,715,77.2,8.31,289.66,39,3,98678806.04,80909337.94,378800052.2,953733257.7,220863008.7,696416329.1,High,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_38835-RA,Sconica_v3_38835-RA,0,408.755,66,29,182,14,411,44.2,8.24,642.29,29,2,1284302188,1173607323,225559601.4,664008619.9,3352028156,2446276145,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_16637-RA,Sconica_v3_16637-RA,0,408.378,72,26,95,18,357,38.4,6.58,362.59,26,0,37291350.4,23179171.99,40881353.34,334180363.1,438861964.8,1240774636,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_30428-RA,Sconica_v3_30428-RA,0,407.771,81,23,144,19,296,31.6,9.36,502.62,23,4,10955382.78,17665035.92,4096382212,5969841127,336634529.3,414520914.7,Peak Found,High,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_25544-RA,Sconica_v3_25544-RA,0,407.665,76,22,74,18,312,34.2,6.73,296.73,22,5,11446618.37,34909257.52,885832736.7,1898595374,62672491.13,76103115.38,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,Chr10-anno1.g29202.t1,Chr10-anno1.g29202.t1,0,407.542,80,30,100,30,327,36.1,8.22,326.34,30,0,51149415.48,23279480.35,1046126598,2905774021,481596564.3,261735662.9,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,Chr09-anno1.g40754.t1,Chr09-anno1.g40754.t1,0,405.444,23,30,127,11,948,103.9,9.39,464.23,30,21,20057615.9,17505901.98,2462591388,5024469101,197963369.9,428453453,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_39843-RA,Sconica_v3_39843-RA,0,405.05,81,21,138,10,366,39.2,6.28,535.27,21,15,24210795.25,14925082.87,4053581396,8060951812,216626550.8,515271771.7,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_42028-RA,Sconica_v3_42028-RA,0,404.836,29,50,116,50,1939,212.9,5.83,342.12,50,0,174189341.9,124066245.1,133730499.2,242012725,452394679.5,415672838.3,High,High,Peak Found,Peak Found,High,High,1,
FALSE,High,Master Protein,plastid_psbC,plastid_psbC,0,403.225,39,22,320,22,473,51.8,7.18,1146.15,22,0,10160112899,11449987049,477453434.1,660267325.1,11615450999,12520757595,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_09130-RA,Sconica_v3_09130-RA,0,403.186,49,29,152,27,511,55.9,7.28,472.27,29,0,255874446.3,261627042.3,1651456769,2402455173,477186433.9,892542328.1,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Chr02-anno1.g21386.t1,Chr02-anno1.g21386.t1,0,403.032,48,38,79,23,806,89.3,6.93,285.01,38,14,385486693.5,291602219.7,352980378.3,1105019126,88159786.86,336375178.8,Peak Found,Peak Found,High,High,Peak Found,Peak Found,1,
FALSE,High,Master Protein,Chr10-anno1.g28860.t1,Chr10-anno1.g28860.t1,0,402.736,69,33,142,33,574,60,6.8,485.16,33,0,182381216.7,177423752,393677695.8,822887633.9,745925513.5,1280158721,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Chr05-anno1.g7649.t1,Chr05-anno1.g7649.t1,0,402.256,57,32,86,15,534,59.2,6.6,327.49,32,0,15102736.34,7273383.691,68139969.63,139793582.8,35064076.77,29655749,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_29631-RA,Sconica_v3_29631-RA,0,401.895,78,24,148,23,381,40.6,7.14,523.83,24,1,1054174567,781882689.7,155023396.7,237959294.9,1279415762,1156895641,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Chr09-long_reads1.PB.5036.1,Chr09-long_reads1.PB.5036.1,0,400.626,33,53,108,11,1704,192.5,5.44,326.03,53,43,45625304.75,50087568.76,92368955.16,207235435.1,567216423.5,1187356676,Peak Found,Peak Found,High,Peak Found,High,High,1,
FALSE,High,Master Protein,Sconica_v3_18211-RA,Sconica_v3_18211-RA,0,400.049,50,31,111,31,796,87.8,5.81,371.67,31,0,325102784.1,244382268.4,110468028,201781648.3,535978887,263830717.3,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_36163-RA,Sconica_v3_36163-RA,0,399.19,65,39,165,39,596,66.3,7.37,462.39,39,0,940424686.5,735940976.4,72720849.06,338382129.2,1313742718,976204517.2,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Chr07-anno1.g4211.t1,Chr07-anno1.g4211.t1,0,395.413,53,17,110,11,309,33.5,6.24,463.11,17,6,13041559.88,16017270.19,1334002913,2304648819,157717893.3,253052903.2,High,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_42490-RA,Sconica_v3_42490-RA,0,391.182,45,35,102,35,977,110,5.24,353.67,35,0,272940429.6,196407532.4,107576000.6,277298832.1,283649660.2,190051020,High,High,High,Peak Found,High,High,1,
FALSE,High,Master Protein,Sconica_v3_29435-RA,Sconica_v3_29435-RA,0,390.604,61,29,133,29,490,54.8,7.46,450.08,29,0,416226923.4,571859126.3,653465374.3,447311061.6,725420019,1605224466,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_10123-RA,Sconica_v3_10123-RA,0,388.386,53,24,157,11,425,46.2,6.6,613.88,24,16,60031109.33,71006587.68,1493170603,2956371078,246698624.1,188370882.9,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,Chr07-anno2.g60374.t1,Chr07-anno2.g60374.t1,0,388.008,80,27,130,3,377,41.7,5.49,417.65,27,30,50621317.87,44824749.96,352674320.1,588662497,1990189368,3119038789,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_45955-RA,Sconica_v3_45955-RA,0,387.119,58,38,78,23,633,70.7,6.87,278.16,38,0,1173481515,1371884155,557617834.6,809151934.5,68291854.19,88540788.38,Peak Found,Peak Found,High,High,Peak Found,Peak Found,1,
FALSE,High,Master Protein,Sconica_v3_19517-RA,Sconica_v3_19517-RA,0,386.043,80,27,131,3,377,41.7,5.49,421.81,27,0,867711.7188,291860.9375,14119708.38,48067186.25,146109426.1,236342962.5,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,Chr07-long_reads1.PB.3699.9,Chr07-long_reads1.PB.3699.9,0,384.938,51,37,103,37,1069,117.1,5.86,324.06,37,0,225889386.1,207863915.3,114875231,213712397.8,374878309.9,367544169.5,High,High,High,Peak Found,High,High,1,
FALSE,High,Master Protein,Chr06-anno2.g51675.t1,Chr06-anno2.g51675.t1,0,382.129,65,25,354,6,331,35,6.16,1254.51,25,21,14188019048,14623067472,675625951.8,592080404.4,14193621738,13459884517,High,High,High,High,High,High,1,
FALSE,High,Master Protein,plastid_psaB,plastid_psaB,0,381.628,29,19,482,19,734,82.5,7.24,1611.87,19,0,4587299175,6689796099,458855534.9,263996086.8,4822412149,7048025125,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_12377-RA,Sconica_v3_12377-RA,0,378.935,47,23,108,10,374,41,6.8,370.39,23,0,8499060.219,9186613.359,548679126.2,866650571.2,26512830.75,44155401.63,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_48190-RA,Sconica_v3_48190-RA,0,372.653,54,27,88,15,364,39.9,7.24,312.75,27,15,54182235.65,46024727.02,1993733570,4497479200,202026625.7,326119344.9,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,Chr05-anno1.g11793.t1,Chr05-anno1.g11793.t1,0,371.463,69,24,157,18,320,36.2,9.1,537.75,24,6,1397638084,3373361002,525196941.6,446624041,2747167087,1617112099,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_16661-RA,Sconica_v3_16661-RA,0,370.41,60,28,108,7,487,53,6.39,360.32,28,0,8708156.625,14820219.5,24173590.75,47703528.25,240377382.9,425895736.3,Peak Found,High,High,High,High,High,1,
FALSE,High,Master Protein,Chr09-anno1.g44495.t1,Chr09-anno1.g44495.t1,0,370.363,75,31,129,6,434,46.5,6.9,437.85,31,23,110060541.5,41514680.13,746866121.6,1419771274,3400986161,2850671139,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_53615-RA,Sconica_v3_53615-RA,0,369.762,75,32,108,32,402,44.2,9.28,370.29,32,0,18364647.93,30901895.33,1694280990,3241988245,130888359.1,223976524.6,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_14142-RA,Sconica_v3_14142-RA,0,369.653,76,17,105,17,129,15,7.5,350.45,17,0,19395605.91,29362190.48,2882342139,5283502067,550741163.7,304268283.5,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Chr10-anno1.g31934.t1,Chr10-anno1.g31934.t1,0,369.508,52,22,80,22,430,45.7,7.42,316.25,22,0,22309227.47,215996661.2,1564116675,3967180033,280260235.3,513141393.5,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,Chr03-anno2.g22059.t1,Chr03-anno2.g22059.t1,0,368.8,52,26,89,14,362,39.7,7.69,316.91,26,0,13881098.53,24006834.02,647569105.4,1417567833,143258533.9,170796418,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,Chr10-anno1.g32043.t1,Chr10-anno1.g32043.t1,0,368.572,41,28,95,28,632,67.9,5.9,309.2,28,0,210908951.3,237951755,1917426002,4054395162,194721003.3,478738360.1,Peak Found,High,High,High,High,High,1,
FALSE,High,Master Protein,FUN_038844-T1,FUN_038844-T1,0,367.913,71,15,487,3,318,34.4,6.7,1259.81,15,2,2534965515,3556710041,135469320,123955012.1,3324026656,5195472063,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_17440-RA,Sconica_v3_17440-RA,0,367.534,44,43,71,42,1021,114.7,6.18,233.49,43,1,45844689.28,43796921.66,309470206,573293571.9,32926434.44,138598440.3,Peak Found,Peak Found,High,High,Peak Found,Peak Found,1,
FALSE,High,Master Protein,Chr05-anno1.g12199.t1,Chr05-anno1.g12199.t1,0,367.428,74,22,117,22,198,21.2,7.99,439.41,22,0,164885513.2,96875555.98,2362938061,4427618319,178777539.8,269099973.1,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,Chr02-anno1.g26053.t1,Chr02-anno1.g26053.t1,0,366.178,54,33,91,27,609,67.3,6.49,333.23,33,7,8584750.662,3642877.52,559899113.2,1142538596,42368212.7,120283318.9,Peak Found,High,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_47712-RA,Sconica_v3_47712-RA,0,365.741,36,39,91,34,1520,164.1,4.5,301.68,39,6,68635717.16,38734639.39,43972231.13,189614321.4,170158536.5,248054780.4,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_31163-RA,Sconica_v3_31163-RA,0,365.571,64,26,69,24,548,59.3,6.95,267.99,26,2,147611968.5,14518112.88,675032678.7,1358280118,197930009.4,229762479.6,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_05380-RA,Sconica_v3_05380-RA,0,363.273,76,18,72,14,118,14,7.5,310.24,18,4,10446435.78,5164851.922,997329463.3,1909928807,63056663.16,124643434.1,Peak Found,Peak Found,High,High,Peak Found,High,1,
FALSE,High,Master Protein,Chr01-long_reads1.PB.65.1,Chr01-long_reads1.PB.65.1,0,361.095,44,57,87,57,1511,174.4,4.75,232.9,57,0,22136976.87,411184215.5,80869293.88,220717430.5,154416843.6,636880939.4,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_34009-RA,Sconica_v3_34009-RA,0,360.271,86,20,137,10,299,31.6,9.58,441.73,20,9,12071816.88,18875021.42,3457956260,6932953551,357686599.4,757874314.8,Peak Found,Peak Found,High,High,Peak Found,High,1,
FALSE,High,Master Protein,Chr03-anno1.g57538.t1,Chr03-anno1.g57538.t1,0,359.159,53,42,127,42,758,84.8,9.06,386.46,42,0,422941714.1,194539886.9,90775059.97,158913863.5,945601254,484027114.6,High,High,High,High,High,High,1,
FALSE,High,Master Protein,FUN_033574-T1,FUN_033574-T1,0,358.505,42,40,99,17,829,94.7,5.55,283.44,40,27,54819391.04,74943836.99,134673008.2,532507336.8,1171093436,2192339505,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_05012-RA,Sconica_v3_05012-RA,0,357.677,66,23,72,23,427,47.5,7.42,286.95,23,0,56718985.09,11324714,495365343.6,1325117756,61586085.88,174734146.1,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,Chr04-anno1.g47173.t1,Chr04-anno1.g47173.t1,0,355.029,53,32,97,15,696,76.9,7.25,272.83,32,0,6876930,9735472.031,91001678.28,361763242.1,57545248.63,55136422.81,Peak Found,Peak Found,High,High,Peak Found,Peak Found,1,
FALSE,High,Master Protein,Sconica_v3_18105-RA,Sconica_v3_18105-RA,0,354.513,74,20,136,17,289,31.4,6.62,488.46,20,0,1542661060,1724515851,273653485.3,419676027.9,2835689729,2715437288,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_30715-RA,Sconica_v3_30715-RA,0,353.597,57,27,90,13,472,52.6,7.4,290.74,27,0,7328320.801,19126320.7,327107772.9,930925714.5,21990952.06,75253416.06,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,Chr07-long_reads1.PB.3864.6,Chr07-long_reads1.PB.3864.6,0,352.38,41,34,79,20,964,105.7,6.64,266.6,34,4,10660452.84,7850443.891,94820541.59,70278094,146274535.4,174720862.3,High,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,Chr01-long_reads1.PB.49.2,Chr01-long_reads1.PB.49.2,0,351.799,14,54,80,54,4332,483.4,5.85,205.03,54,0,17394339.36,7970335.359,103629878.8,220014144.8,171519322.6,421087475.9,Peak Found,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_16375-RA,Sconica_v3_16375-RA,0,350.79,63,28,129,15,323,35.6,9.01,431.55,28,15,90927743.93,130298297,3619648959,8823643800,421696337.6,781224807.7,High,Peak Found,High,High,High,High,1,
FALSE,High,Master Protein,Sconica_v3_20520-RA,Sconica_v3_20520-RA,0,350.087,76,31,122,6,448,48.1,7.5,404.59,31,0,41025864.69,26369077,7361469,24662045.5,122508893.5,148985372.4,Peak Found,Peak Found,Peak Found,High,High,High,1,
