Protein,Cp1_noPF,Cp2_noPF,Mt1_noPF,Mt2_noPF,Lf1_noPF,Lf2_noPF
Chr03-anno1.g52645.t1,0,0,0,0,147128962.4,224808777.9
Chr03-anno1.g52808.t1,1549434037,1447385201,0,0,780904424.7,1243329329
Chr03-anno1.g52947.t1,0,0,0,0,0,35061793.18
Chr03-anno1.g52999.t1,106112158.5,0,0,0,0,0
Chr03-anno1.g53042.t2,0,0,141208125.5,202861789.9,1747293017,0
Chr03-anno1.g53066.t1,1574769589,1187050746,24545360,174179151.7,1949023943,7863344965
Chr03-anno1.g53141.t1,0,0,0,0,192566014.9,375952369.6
Chr03-anno1.g53200.t1,0,0,0,0,83647990.03,0
Chr03-anno1.g53256.t1,860326177.3,1925111166,0,0,208694131.8,148281437.7
Chr03-anno1.g53306.t1,0,0,0,0,0,37111057.73
Chr03-anno1.g53316.t1,1755227645,4845179795,101513104,0,3038597057,3334553109
Chr03-anno1.g53350.t1,0,0,304120040,271446067.9,3649340080,8976840449
Chr03-anno1.g53352.t1,29289204.26,0,0,0,168782505.7,54539691.67
Chr03-anno1.g53358.t1,12142463.43,0,0,0,124193913.5,625161120.8
Chr03-anno1.g53413.t1,0,0,0,0,0,144262754.6
Chr03-anno1.g53416.t1,1599812358,604168823.9,0,0,0,11346330.03
Chr03-anno1.g53454.t1,0,0,0,0,0,53085211.68
Chr03-anno1.g53459.t1,0,0,0,0,137405966.7,180706728.2
Chr03-anno1.g53462.t1,0,0,0,0,80990127.76,253536403.2
Chr03-anno1.g53617.t1,11954142453,11265361214,9872220,0,3245527477,2291611246
Chr03-anno1.g53733.t1,24596794.4,25508309.37,0,0,2255825894,1736491190
Chr03-anno1.g53737.t1,0,0,0,0,0,1215637214
Chr03-anno1.g53785.t1,0,0,56743020,0,0,0
Chr03-anno1.g53900.t1,0,0,0,151582641.1,1055658255,0
Chr03-anno1.g54040.t1,0,0,0,103070772.3,4189317063,0
Chr03-anno1.g54081.t1,0,0,0,1523382135,0,0
Chr03-anno1.g54179.t1,0,0,0,0,0,532443833.3
Chr03-anno1.g54181.t1,0,0,0,0,0,205966244.7
Chr03-anno1.g54182.t1,94968294.86,190198506.8,1533780088,831137505.7,34222583016,20829088211
Chr03-anno1.g54204.t1,0,0,0,0,0,57972374.26
Chr03-anno1.g54256.t1,325808594.8,426724985.3,15178182276,13847791946,34282127324,31010889101
Chr03-anno1.g54281.t1,0,0,270869504,0,411420283.6,461619229.9
Chr03-anno1.g54991.t1,0,0,103824472,0,297880421.4,72912607.94
Chr03-anno1.g55061.t1,0,0,26190192,580961599.5,244621097.6,0
Chr03-anno1.g55220.t1,0,0,48483800,67631408.26,64053228.75,339060800.7
Chr03-anno1.g55424.t1,0,0,0,0,726477009.2,1041141569
Chr03-anno1.g55523.t1,0,0,0,13267577.83,0,25746164.65
Chr03-anno1.g55536.t1,0,0,0,0,229485793.5,187112845.4
Chr03-anno1.g55546.t1,0,0,0,0,81416027.68,68021608.99
Chr03-anno1.g55552.t1,0,0,66375408,62411312.31,0,0
Chr03-anno1.g55574.t1,806565742.7,2144904889,0,655200034.7,5247192510,0
Chr03-anno1.g55592.t1,0,0,0,0,1199928255,2817285785
Chr03-anno1.g55617.t1,0,0,22283150,191631404.4,0,387842754.1
Chr03-anno1.g55624.t1,0,0,0,0,0,231341837.3
Chr03-anno1.g55635.t2,0,0,0,0,251902675,138282110.3
Chr03-anno1.g55646.t2,13647291.02,0,0,0,30255309,0
Chr03-anno1.g55694.t1,0,0,0,0,25136917.06,30422487.41
Chr03-anno1.g55711.t1,1770506343,1831620477,53566580,0,825645577.6,1078665493
Chr03-anno1.g55763.t1,0,0,0,0,0,144741922.4
Chr03-anno1.g55888.t1,0,0,55528596077,46515099212,675491594.4,1641881129
Chr03-anno1.g55895.t1,0,0,151738728,732039995.6,0,1080507720
Chr03-anno1.g55914.t1,776802054,1477052913,0,0,732712100.7,0
Chr03-anno1.g56065.t1,0,0,0,0,48347530.31,110641546
Chr03-anno1.g56104.t1,0,0,0,0,0,315962889.2
Chr03-anno1.g56276.t1,0,27422282.62,1362337538,1634229721,8144299376,6785037389
Chr03-anno1.g56312.t1,0,0,62140624496,59512978096,1659614734,2108303778
Chr03-anno1.g56406.t1,0,0,0,0,0,57728046.57
Chr03-anno1.g56500.t1,0,0,0,0,0,86519069.61
Chr03-anno1.g56518.t1,0,0,0,0,1445421631,6601299464
Chr03-anno1.g56559.t1,0,0,0,0,641687578.4,0
Chr03-anno1.g56640.t1,33700207782,69828655957,653567076,608261217.9,17564909526,2214034301
Chr03-anno1.g56752.t1,529472728.6,181445210.1,0,0,591637595.1,594169514.6
Chr03-anno1.g56753.t1,0,0,180629228,0,0,0
Chr03-anno1.g56775.t1,102995979.9,0,57339560,30791642.46,802418568,545107706.9
Chr03-anno1.g56782.t1,0,0,0,0,0,750482006.8
Chr03-anno1.g56800.t1,0,0,0,31208167.88,0,0
Chr03-anno1.g56801.t1,7441693.264,0,20065349272,20028721773,882121355.3,1567914660
Chr03-anno1.g56834.t1,0,0,0,0,500921340,2110491720
Chr03-anno1.g56958.t1,0,0,0,0,0,65003484.61
Chr03-anno1.g56964.t1,0,0,0,0,119275847.2,2475428410
Chr03-anno1.g57034.t1,0,0,0,0,0,491340636.9
Chr03-anno1.g57047.t1,0,0,0,0,248354090.7,1205503045
Chr03-anno1.g57108.t1,0,0,0,0,2343620322,1956251887
Chr03-anno1.g57156.t1,713568763,438827995.3,0,0,14574919164,59949344717
Chr03-anno1.g57210.t1,0,0,0,0,142274266.6,672912275.4
Chr03-anno1.g57219.t1,0,0,0,0,374405597.3,359365906.1
Chr03-anno1.g57227.t1,0,0,0,36684886.45,0,0
Chr03-anno1.g57229.t1,28699444.87,27661785.11,0,0,1408043892,1717327581
Chr03-anno1.g57231.t1,0,0,0,0,0,1982390218
Chr03-anno1.g57235.t1,0,0,0,0,38688711.6,1428310838
Chr03-anno1.g57244.t1,0,35385373.69,78794464,86434518.81,2187012892,20908374237
Chr03-anno1.g57321.t1,77086888.64,125001652.9,0,0,0,0
Chr03-anno1.g57353.t1,3488963165,3194498240,0,13052025.17,1858314754,2148762897
Chr03-anno1.g57402.t1,0,0,180952632,261710325.1,392646043.4,0
Chr03-anno1.g57405.t1,0,0,0,0,303340067,608997637.7
Chr03-anno1.g57426.t1,153785655.3,131177736.1,2367755330,2432579213,11819755027,18202316535
Chr03-anno1.g57427.t1,0,0,1903086426,1033384422,0,0
Chr03-anno1.g57432.t1,3102778710,5350199948,63295610,0,2901245731,3230696930
Chr03-anno1.g57434.t1,0,0,124903640,23279135.1,3158869459,602253707
Chr03-anno1.g57435.t1,0,0,0,0,34528022.65,0
Chr03-anno1.g57441.t1,0,0,0,0,0,639860326.2
Chr03-anno1.g57517.t1,0,0,148597840,161953674.4,0,0
Chr03-anno1.g57527.t1,847099646.7,939473685.7,244674655,213461656.8,588248719.5,858841019
Chr03-anno1.g57531.t1,0,0,0,0,0,134092651.1
Chr03-anno1.g57538.t1,11889184299,11792172939,443998864,835749011.5,5883588918,2094208514
Chr03-anno1.g57594.t1,0,0,74513912,0,0,0
Chr03-anno1.g57612.t1,0,0,0,0,0,168651531.7
Chr03-anno1.g57617.t1,0,41031015.01,1340060786,1474383298,140248553,232748959.9
Chr03-anno1.g57627.t1,0,0,162169536,403442311.1,282900185.1,327701725.4
Chr03-anno1.g57640.t1,0,0,4164889388,2383155822,37464662979,16176644634
Chr03-anno1.g57644.t1,0,93385837.74,0,0,61883590.92,0
Chr03-anno1.g57655.t1,0,0,8146988906,6559672505,760010300.3,75357487.17
Chr03-anno1.g57682.t1,0,0,0,0,0,151132398.3
Chr03-anno1.g57685.t1,5989789194,8154797433,36431576,0,3607707991,1084647464
Chr03-anno1.g57796.t1,6071180058,5260160232,0,0,2260789104,5438896665
Chr03-anno1.g57845.t1,0,0,0,0,47810503.59,78681677.3
Chr03-anno1.g57873.t1,0,0,0,0,87210748.65,318864124.7
Chr03-anno1.g57881.t1,0,0,2468953616,1136545336,0,0
Chr03-anno1.g57884.t1,0,0,0,0,0,59083349.38
Chr03-anno1.g57979.t1,0,0,203250560,0,6444082964,439984832.1
Chr03-anno1.g57986.t1,0,0,1162848452,906465493.3,0,0
Chr03-anno1.g58012.t1,191810840.9,415401602.3,0,0,0,0
Chr03-anno1.g58013.t1,0,0,2591148636,2373650465,0,0
Chr03-anno1.g58056.t1,0,0,0,0,48981414.9,188457592.4
Chr03-anno2.g16299.t1,0,0,0,0,244877994.8,603741919
Chr03-anno2.g16453.t1,203575554.8,128847661.9,2893292530,2216642331,1012771259,5981936272
Chr03-anno2.g16466.t2,0,0,0,0,29458313.27,3956384689
Chr03-anno2.g16597.t1,85362883.03,23350086.09,124212802,576914654.8,13038399434,52105498513
Chr03-anno2.g16860.t1,0,0,0,0,51851685.24,0
Chr03-anno2.g16989.t1,491763924.6,908373702.4,0,0,265679725.6,56289647.19
Chr03-anno2.g17130.t2,0,0,0,0,1000440747,857786940.5
Chr03-anno2.g17143.t1,0,0,0,38446088.87,0,0
Chr03-anno2.g17362.t1,0,0,0,22760831.53,0,0
Chr03-anno2.g17890.t1,484390682.8,861949020,0,0,44870167.8,0
Chr03-anno2.g17980.t2,0,99812802.59,0,0,60869215.52,0
Chr03-anno2.g17981.t1,1923099651,2625452898,0,0,617004454,551577569.4
Chr03-anno2.g18149.t1,0,0,19546087264,17109773939,76566234.16,72096637.42
Chr03-anno2.g18342.t1,0,0,0,0,68425887.84,3078651482
Chr03-anno2.g18421.t1,0,0,840614534,846109984.5,0,0
Chr03-anno2.g18441.t1,0,0,128519156,44301643.67,0,0
Chr03-anno2.g18448.t1,0,0,0,0,124516701.7,533126041.9
Chr03-anno2.g18458.t1,0,0,0,0,148516031,92756555.75
Chr03-anno2.g18675.t1,0,0,25383949960,28810484739,40268966.6,1548766428
Chr03-anno2.g18797.t1,0,0,0,0,2434399399,0
Chr03-anno2.g18851.t1,0,0,507513280,913457606,0,0
Chr03-anno2.g19279.t1,0,0,0,0,164960628.7,0
Chr03-anno2.g19292.t1,0,0,0,0,0,244272649
Chr03-anno2.g20267.t1,0,0,0,0,0,165363023.3
Chr03-anno2.g20351.t1,172689645.2,409856087.8,0,0,0,81813583.5
Chr03-anno2.g20526.t1,0,0,0,0,0,127985796.9
Chr03-anno2.g20661.t1,1.54E+11,2.64E+11,30731198837,27909340590,1.93E+11,35213643563
Chr03-anno2.g21223.t1,4441785895,14199549578,267227026,81902606.86,8524946572,2570100569
Chr03-anno2.g21342.t1,0,0,7738846552,7597471036,0,0
Chr03-anno2.g21502.t1,0,0,0,61267891.26,0,0
Chr03-anno2.g21514.t1,0,0,43318024,0,351065836.1,755378817.9
Chr03-anno2.g21955.t1,0,0,0,0,340133422.8,457751727.5
Chr03-anno2.g22059.t1,0,0,21664580584,16866701011,1080253762,1902090305
Chr03-anno2.g22530.t1,0,0,71424640,0,1543017640,2105087549
Chr03-anno2.g22532.t2,0,0,0,0,210188861.6,68295691.56
Chr03-anno2.g22682.t1,0,0,0,0,35948055.58,624309793.1
Chr03-anno2.g22812.t1,8382325326,1664483624,5264086064,15570803418,65642178974,1736182387
Chr03-anno2.g22858.t1,217382415.9,344589613.1,440669258,325701429.4,227333414.4,0
Chr03-anno2.g22945.t1,0,0,32031152,316438722.7,0,0
Chr03-anno2.g22964.t1,0,0,161004256,211501642.5,0,0
Chr03-anno2.g23060.t1,0,0,0,0,0,135300799
Chr03-anno2.g23183.t1,0,0,290786564,550741882,0,0
Chr03-anno2.g23275.t1,152107713,0,0,0,0,0
Chr03-anno2.g23328.t1,277649648,592497724.9,10926227504,7011471149,23575217124,43578712516
Chr03-anno2.g23436.t1,4444253581,5143096683,4310728080,3703025288,3092876018,2758429652
Chr03-anno2.g23587.t1,0,0,277147332,294625192.7,0,0
Chr03-anno2.g23596.t1,0,0,0,0,0,53339974.54
Chr03-anno2.g23601.t1,6299614539,9737918806,840721386,1109761245,7886376686,5751239049
Chr03-long_reads1.PB.1086.1,0,0,4129401,0,69997511.86,1369924421
Chr03-long_reads1.PB.1187.7,0,0,38393601227,34917514268,190019755.1,1263378825
Chr03-long_reads1.PB.1210.2,0,0,0,0,0,17997376.52
Chr03-long_reads1.PB.1232.1,0,0,0,0,0,24704551.53
Chr03-long_reads1.PB.1241.1,0,0,0,0,40642122.89,710732137.7
Chr03-long_reads1.PB.1279.4,0,0,0,0,813807810.4,1808248695
Chr03-long_reads1.PB.1280.1,0,0,764123404,531408800.8,1747953425,6296757926
Chr03-long_reads1.PB.1349.5,0,0,0,0,35514537.59,157368626.7
Chr03-long_reads1.PB.1443.2,0,0,0,0,0,74636863.19
Chr03-long_reads1.PB.1520.1,0,0,0,0,23167088.17,20617989.57
Chr03-long_reads1.PB.1596.1,0,0,0,47625609.02,0,0
Chr03-long_reads1.PB.1631.4,0,0,1761543164,1164840525,1843642222,1140425969
Chr03-long_reads1.PB.1643.2,537112214.8,1304763259,791196138,266485622.3,531431596,66011308.34
Chr03-long_reads1.PB.1653.1,0,0,0,0,0,59963292.02
Chr04-anno1.g45181.t1,1978351610,2392529237,54829048,0,763930764.8,490175981.3
Chr04-anno1.g45221.t1,122975319.3,223477502.5,0,0,542503683.4,774960014.2
Chr04-anno1.g45230.t1,0,0,0,0,30617838.43,0
Chr04-anno1.g45257.t1,0,0,135824836,0,125433441,487560004.4
Chr04-anno1.g45329.t1,0,0,109171600,0,515960003.6,1136510098
Chr04-anno1.g45330.t1,0,0,0,0,0,203244285
Chr04-anno1.g45390.t1,0,0,5538468549,2943043501,0,41954641.85
Chr04-anno1.g45458.t1,2553359832,3373285435,0,0,1360665990,1912297828
Chr04-anno1.g45467.t1,0,0,436235752,250080860.9,1593656656,9174623.091
Chr04-anno1.g45483.t1,0,0,392439110,300493990.4,7185472153,6700020472
Chr04-anno1.g45499.t1,0,0,0,0,259417447.9,505894976.2
Chr04-anno1.g45501.t1,4873580417,3252375679,33778932,22161684.94,3523124752,1618862683
Chr04-anno1.g45521.t1,0,0,1432748616,2110986116,0,0
Chr04-anno1.g45563.t1,0,47128694.77,0,0,46713476.23,703947319.2
Chr04-anno1.g45619.t1,0,0,0,0,0,193556829.6
Chr04-anno1.g45631.t1,91301640.97,120995635.1,101608480,0,1047646515,5659305289
Chr04-anno1.g45723.t1,143230496.7,103551641.7,0,0,1334781412,12810323401
Chr04-anno1.g45785.t1,0,0,0,0,50652248.7,167324995.9
Chr04-anno1.g45825.t1,0,0,0,0,64716838.94,0
Chr04-anno1.g45830.t1,1495577204,1645618379,0,0,957767469.4,144116754.1
Chr04-anno1.g45878.t1,1038201768,1775995883,0,0,173468060.1,151853659.8
Chr04-anno1.g46389.t1,0,0,0,0,111861630.9,262042301.1
Chr04-anno1.g46404.t1,0,0,1708071992,2276335064,0,0
Chr04-anno1.g46406.t1,0,0,1338299.375,0,0,0
Chr04-anno1.g46486.t1,0,740320746.5,0,0,0,0
Chr04-anno1.g46547.t1,0,0,0,0,270408071.1,0
Chr04-anno1.g46557.t1,0,0,332126984,376020160,0,0
Chr04-anno1.g46581.t1,3794321100,6088403703,139398264,0,7420429542,1039345818
Chr04-anno1.g46688.t1,224590979.5,107133844.3,91210133353,97940238619,3068887443,8132247489
Chr04-anno1.g46730.t1,1074661726,2000872925,424928764,111502286.2,146296866.2,115879254.5
Chr04-anno1.g46736.t1,744497077.1,661184606,0,0,297796671.1,0
Chr04-anno1.g46782.t1,0,11945954.52,0,0,591587923.4,445195904.2
Chr04-anno1.g46788.t1,4299028283,4113191031,0,0,2748849590,997998793.3
Chr04-anno1.g46836.t1,91479886.55,0,0,0,1195846538,527475635.9
Chr04-anno1.g46970.t1,0,0,866833276,894671835.4,0,0
Chr04-anno1.g47029.t1,0,0,2977976168,4138931861,0,0
Chr04-anno1.g47049.t1,0,0,12201227,0,0,0
Chr04-anno1.g47054.t1,87243079.62,282316442.3,0,0,0,169488137.1
Chr04-anno1.g47062.t1,0,0,0,0,960898282.3,2080788031
Chr04-anno1.g47173.t1,0,0,3840137990,3729213154,0,0
Chr04-anno1.g47287.t1,0,0,4585106504,2695024706,0,0
Chr04-anno1.g47347.t1,293147066.2,286299294.3,0,0,119234373.1,0
Chr04-anno1.g47348.t1,42202142.91,25570727.57,0,0,0,0
Chr04-anno1.g47357.t1,0,240577174.3,151341952,695825319.6,20051999859,29589941085
Chr04-anno1.g47377.t1,0,0,455062648,312526426.2,0,0
Chr04-anno1.g47378.t1,0,0,0,0,0,32667203.2
Chr04-anno1.g47400.t1,0,0,620430140,505596705.6,0,0
Chr04-anno1.g47425.t1,614739349.9,490655981.8,0,0,0,0
Chr04-anno1.g47504.t1,0,0,0,0,0,0
Chr04-anno1.g47585.t1,1385942769,695445227.9,0,0,1125009118,1593840950
Chr04-anno1.g47717.t1,405448990.1,772722999.9,0,0,155974304.8,0
Chr04-anno1.g47806.t1,0,0,0,0,0,63307967.71
Chr04-anno1.g47937.t1,0,0,0,25912225.68,342826810.9,1513907391
Chr04-anno1.g49160.t1,0,0,48575368,16329495.94,994173989.4,2061034433
Chr04-anno1.g49161.t1,0,0,174814000,0,0,0
Chr04-anno1.g49484.t1,0,0,487167596.3,1548192080,21695421415,37114838316
Chr04-anno1.g49515.t1,15812957.23,0,1.90E+11,2.13E+11,5223624960,12789451433
Chr04-anno1.g49714.t1,0,0,0,0,519046875.3,675759560.5
Chr04-anno1.g49792.t1,0,0,0,0,363811955.1,2014937241
Chr04-anno1.g49801.t1,0,0,2619186096,1717363127,32146688.78,0
Chr04-anno1.g49974.t1,0,0,369515608,0,0,0
Chr04-anno1.g50029.t1,3391887521,5448817040,128625264,0,3497733331,1176723442
Chr04-anno1.g50061.t1,0,0,0,59441433.28,3454724703,7784500448
Chr04-anno1.g50273.t1,0,0,1109262712,898306964.1,0,0
Chr04-anno1.g50275.t1,0,0,0,0,126713894.4,308433928.7
Chr04-anno1.g50374.t1,0,0,17509210,0,0,189325985.7
Chr04-anno1.g50409.t1,0,0,0,0,0,69786628.6
Chr04-anno1.g50425.t1,0,0,0,0,6028493.424,39765969.87
Chr04-anno1.g50430.t1,0,0,366522412,238344197,0,0
Chr04-anno1.g50516.t1,0,0,0,0,163145688,1078519714
Chr04-anno1.g50545.t1,10067812737,15737637409,718412616,718290760,15630622869,9152720825
Chr04-anno1.g50554.t1,67719509.78,23753034.67,809628896,688746385.2,1909805057,9940343467
Chr04-anno1.g50657.t1,0,0,0,0,13425053.54,10784109.43
Chr04-anno1.g50664.t1,0,0,750565352,500813716.2,0,0
Chr04-anno1.g50669.t1,0,0,1478806672,1011515511,0,73275237.26
Chr04-anno1.g50909.t1,0,0,0,0,127610741,66558336.35
Chr04-anno1.g50970.t1,0,0,25515744920,30981551942,483856893.4,1319534657
Chr04-anno1.g51220.t1,0,0,235679480,115702105.4,0,0
Chr04-anno1.g51298.t1,0,0,0,427520020.4,0,0
Chr04-anno1.g51347.t1,0,60281459.83,0,0,55236499.85,0
Chr04-anno1.g51520.t1,0,0,820657808,774305658.8,0,0
Chr04-anno2.g23679.t1,274195809.4,24740088.46,1.68E+11,1.70E+11,6442526186,12098589121
Chr04-anno2.g23838.t1,0,0,0,0,44054070.18,204433779.4
Chr04-anno2.g23985.t1,8542061984,12730108974,671320988,287499247.6,12945245372,6413573957
Chr04-anno2.g24006.t1,0,0,0,0,96041047.05,282759230.9
Chr04-anno2.g24019.t1,484108923.2,671265899,0,0,0,0
Chr04-anno2.g24158.t1,130639284.6,81323882,0,0,351683038.4,2018197884
Chr04-anno2.g24167.t1,0,0,112084396,129967336,0,0
Chr04-anno2.g24404.t1,0,0,0,0,46318801.57,0
Chr04-anno2.g24505.t1,1144719986,1220491758,2317492194,2148286231,5376062205,9195077868
Chr04-anno2.g24768.t1,0,0,889209116,765903186.6,0,0
Chr04-anno2.g24880.t1,0,0,131717292,38034182.64,0,0
Chr04-anno2.g24989.t1,0,0,310927472,0,0,0
Chr04-anno2.g25270.t1,0,0,0,60128639.99,0,0
Chr04-anno2.g25555.t1,0,0,1715108412,1355288959,0,0
Chr04-anno2.g25579.t1,0,0,1968431144,1180358814,0,0
Chr04-anno2.g25586.t1,0,0,0,0,210044571.9,339575822.7
Chr04-anno2.g25772.t1,0,0,0,26403224.52,756341062,730776903.7
Chr04-anno2.g25964.t1,19631026.79,45570928.19,0,0,158067869,0
Chr04-anno2.g25977.t1,0,0,3569289400,3329029320,0,0
Chr04-anno2.g26127.t1,2057097572,1061440529,0,0,814386197.7,283404029
Chr04-anno2.g26234.t1,1945162624,2004261702,0,0,1102401378,709411017.7
Chr04-anno2.g26351.t1,24688302.31,23215922.92,68683998079,69147683236,2111067721,3877976520
Chr04-anno2.g26717.t1,0,0,0,0,0,94549756.63
Chr04-anno2.g26750.t1,0,0,0,0,657435255,374453874.7
Chr04-anno2.g27307.t1,0,0,0,0,133634794.9,558075504.1
Chr04-anno2.g29592.t1,4071845599,7645747962,21527828,80591002.43,5364447766,1340164485
Chr04-anno2.g29594.t1,119488851.3,0,0,85239537.65,49831453.58,69673995.38
Chr04-anno2.g29693.t1,0,0,0,0,84732150.48,155688122.3
Chr04-anno2.g29698.t1,0,0,0,0,118836447.1,703430367.7
Chr04-anno2.g29925.t1,2472526557,788139438.6,0,631047039.4,425095174,1725657310
Chr04-anno2.g29986.t1,2474991006,2918783943,0,0,661134927.8,2390791891
Chr04-anno2.g30033.t1,0,0,0,0,0,79897057.23
Chr04-anno2.g30291.t1,0,0,138142412,0,0,0
Chr04-anno2.g30329.t1,4089793368,5796575974,230421920,50919807.16,0,121420139.9
Chr04-anno2.g30683.t1,0,0,853871856,1070481783,0,0
Chr04-anno2.g30692.t1,14037158417,25886502295,396371110,397475164.2,17885281298,3705359759
Chr04-anno2.g30799.t1,823395379.9,470746335.6,0,0,5528969496,8929758736
Chr04-anno2.g30811.t1,0,0,0,50018628.91,0,0
Chr04-anno2.g31173.t1,386676961.8,431486649.3,5.77E+11,5.51E+11,18648309780,13284599600
Chr04-long_reads1.PB.1659.1,601133594.5,880343081.5,0,0,0,42036411.77
Chr04-long_reads1.PB.1661.1,16954291.58,16105070.2,0,0,88820206.26,528473949.1
Chr04-long_reads1.PB.1759.5,0,0,0,0,0,80478881.11
Chr04-long_reads1.PB.1834.1,0,0,0,0,20596490402,11921947778
Chr04-long_reads1.PB.1859.1,0,0,3095085525,1989925606,0,0
Chr04-long_reads1.PB.1879.1,117543211.1,156015524.1,0,0,0,215649048.2
Chr04-long_reads1.PB.1888.1,0,0,0,0,0,1082577949
Chr04-long_reads1.PB.1920.2,0,0,208571008,0,0,0
Chr04-long_reads1.PB.2017.1,0,23524547.94,189973488,549339350.2,3153981633,5121447685
Chr04-long_reads1.PB.2019.1,0,0,0,0,46664768.46,123782887.4
Chr04-long_reads1.PB.2041.4,0,0,610957808,486091178.3,656137246.7,544919374.2
Chr04-long_reads1.PB.2072.1,0,0,70744200,102456228.1,2596506844,434486910.7
Chr04-long_reads1.PB.2142.1,0,0,0,0,0,55094662.35
Chr04-long_reads1.PB.2198.1,0,0,0,0,64497871.4,49759040.18
Chr05-anno1.g10086.t1,282349051.3,113355555.2,0,0,0,0
Chr05-anno1.g10220.t1,0,0,12499186342,13722500978,0,0
Chr05-anno1.g10273.t1,0,0,34955144,0,0,0
Chr05-anno1.g10281.t1,10807373648,13805283653,6085223400,7776263655,7113066826,6901601246
Chr05-anno1.g10358.t1,0,0,0,0,0,147794447.8
Chr05-anno1.g10423.t1,0,0,0,0,0,920195272.5
Chr05-anno1.g10458.t1,0,99450694.01,0,0,100655360.9,274716420.3
Chr05-anno1.g10533.t1,520892091.7,938390282.6,272857660,555203112.3,967797906.9,158125311.5
Chr05-anno1.g10686.t1,52869437.23,32553107.67,1.59E+11,1.51E+11,6030121311,12884621623
Chr05-anno1.g10687.t1,7203873124,6185984213,0,0,2328703397,5250902274
Chr05-anno1.g10703.t1,30614152892,38018453453,0,0,16734439536,20838486438
Chr05-anno1.g10762.t1,0,0,0,13883913.52,0,138459088.9
Chr05-anno1.g10807.t1,0,0,0,0,91906186.45,50890001.21
Chr05-anno1.g10831.t1,0,0,0,0,424893852.7,1168169564
Chr05-anno1.g10833.t1,0,0,6825846550,5545953987,48600253.02,553687409
Chr05-anno1.g10896.t1,0,0,675890474,378249761.9,0,0
Chr05-anno1.g10917.t1,0,0,0,0,0,52856631.5
Chr05-anno1.g11015.t1,64405195.52,0,0,0,688615444.3,741914841.8
Chr05-anno1.g11016.t1,377748788.4,803844421.8,0,0,0,188221890.8
Chr05-anno1.g11032.t1,0,0,23420166,0,52295596.95,606883881.3
Chr05-anno1.g11235.t1,6056884911,13293378413,171504697,277401597.6,4803282115,1355906751
Chr05-anno1.g11287.t1,0,0,61535820,0,388131520.6,786699459.2
Chr05-anno1.g11445.t1,512748901,815135756,0,0,178601146.4,0
Chr05-anno1.g11473.t1,2221075169,5553193648,65968968,0,7980770475,480393610.1
Chr05-anno1.g11511.t1,0,22787333.37,109120984,211874099.9,5012765632,5837577517
Chr05-anno1.g11527.t1,0,0,0,0,0,675249868.1
Chr05-anno1.g11607.t1,0,0,0,0,160228918.4,56281985.93
Chr05-anno1.g11653.t1,0,0,0,0,41678615.26,22899284.45
Chr05-anno1.g11672.t1,354674420,104242740.8,0,0,405236807.9,80733488.91
Chr05-anno1.g11712.t1,0,0,0,0,0,59828565.2
Chr05-anno1.g11744.t1,1771597918,1466301424,0,0,392802859.7,554937125.3
Chr05-anno1.g11751.t1,0,0,0,0,105215182.6,93976230.07
Chr05-anno1.g11789.t1,1853962198,1086363593,559297309,1710318422,16339313889,20943179156
Chr05-anno1.g11793.t1,1.61E+11,70867688145,3455466098,11302842748,59259420530,11517078052
Chr05-anno1.g11795.t1,0,0,0,0,323034477.5,6365765673
Chr05-anno1.g11885.t1,0,0,4598998416,6228358518,0,232299001.3
Chr05-anno1.g11887.t1,0,15481455.34,34509943522,37609046898,1075098289,3149884683
Chr05-anno1.g11891.t1,0,0,125334952,0,0,0
Chr05-anno1.g11895.t1,0,0,16914385260,13941708813,466318444.1,1117430715
Chr05-anno1.g11939.t1,0,0,0,0,219905115.1,0
Chr05-anno1.g11985.t1,94721579.88,93262975.34,0,0,0,1193153841
Chr05-anno1.g12022.t1,0,0,0,0,305918147.4,0
Chr05-anno1.g12037.t1,0,0,0,0,76274926.45,0
Chr05-anno1.g12040.t1,259066018.1,0,0,0,130023514.4,0
Chr05-anno1.g12047.t1,0,0,95825736,0,0,0
Chr05-anno1.g12102.t1,0,0,96806864,78729872.81,0,0
Chr05-anno1.g12149.t1,0,0,100131240,0,1903630333,3868555687
Chr05-anno1.g12162.t1,107323839,48963454.56,0,0,0,0
Chr05-anno1.g12192.t1,0,0,178634704,213828105.8,711936985.9,593878139.7
Chr05-anno1.g12199.t1,0,0,78491835889,78328025720,2480066387,2962942808
Chr05-anno1.g12210.t1,0,0,0,0,78131977.65,0
Chr05-anno1.g12222.t1,0,0,0,0,127935139.1,699521813.9
Chr05-anno1.g12225.t1,0,0,0,67237675.09,0,238871262.9
Chr05-anno1.g12278.t1,0,0,0,63126747.19,25505922.47,302399532.1
Chr05-anno1.g12297.t1,631426664.9,995064943.2,0,0,357249141.6,605493086.4
Chr05-anno1.g12298.t1,0,0,0,36209210.36,0,0
Chr05-anno1.g12336.t1,105532644.4,416849736.2,5668722237,4642444694,198813859.8,0
Chr05-anno1.g12397.t1,0,0,202867032,123180770.1,0,0
Chr05-anno1.g12398.t1,0,0,294393640,674483307.1,0,0
Chr05-anno1.g12485.t1,175564463,245469573.8,0,0,54805722.84,0
Chr05-anno1.g12490.t1,0,0,0,0,0,997545320
Chr05-anno1.g12581.t1,0,0,0,0,337784095.6,702926498.9
